id	url	observed_kind	run_rc	records	reason
nl-ovapi-timingpointcodes	http://v0.ovapi.nl/tpc/	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ch-opendata-connections	https://transport.opendata.ch/v1/connections?from=Z%C3%BCrich&to=Bern&limit=2	json:connections	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ae-dott-gbfs-free-bike-status	https://gbfs.api.ridedott.com/public/v2/dubai/free_bike_status.json	json:data.bikes	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ae-dott-gbfs-geofencing-zones	https://gbfs.api.ridedott.com/public/v2/dubai/geofencing_zones.json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ae-dott-gbfs-vehicle-types	https://gbfs.api.ridedott.com/public/v2/dubai/vehicle_types.json	json:data.vehicle_types	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
fi-digitraffic-rail-live-trains-station	https://rata.digitraffic.fi/api/v1/live-trains/station/HKI?minutes_before_departure=30&minutes_after_departure=5&minutes_before_arrival=30&minutes_after_arrival=5	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
fi-digitraffic-rail-train-latest	https://rata.digitraffic.fi/api/v1/trains/latest/1	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-remit-detail	https://data.elexon.co.uk/bmrs/api/v1/remit/912076	json:metadata.datasets	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-fueltypes-reference	https://data.elexon.co.uk/bmrs/api/v1/reference/fueltypes/all	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-balancing-acceptances	https://data.elexon.co.uk/bmrs/api/v1/balancing/acceptances/all?settlementDate=2026-08-15&settlementPeriod=10	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-physical-notifications	https://data.elexon.co.uk/bmrs/api/v1/balancing/physical/all?dataset=PN&settlementDate=2026-08-15&settlementPeriod=1	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-mels	https://data.elexon.co.uk/bmrs/api/v1/datasets/MELS?from=2026-08-15T00:00Z&to=2026-08-15T01:00Z	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-market-index	https://data.elexon.co.uk/bmrs/api/v1/datasets/MID?from=2026-08-15T00:00Z&to=2026-08-15T02:00Z	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
uk-elexon-fuelinst-current	https://data.elexon.co.uk/bmrs/api/v1/generation/outturn/FUELINSTHHCUR?publishDateTimeFrom=2026-08-15T00:00Z&publishDateTimeTo=2026-08-15T02:00Z	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
eu-nordpool-day-ahead-prices	https://dataportal-api.nordpoolgroup.com/api/DayAheadPrices?date=2026-08-15&market=DayAhead&deliveryArea=NO1&currency=EUR	json:multiAreaEntries	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
pl-pse-generation-units	https://api.raporty.pse.pl/api/pdgobpkd?%24first=3	json:value	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
de-opensensemap-sensor-timeseries	https://api.opensensemap.org/boxes/5391be52a8341554157792e6/data/5391be52a8341554157792e7?from-date=2024-10-01T00:00:00Z&to-date=2024-10-17T00:00:00Z	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
global-archive-org-metadata	https://archive.org/metadata/nasa	json:metadata.updater	-99	-1	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
openalex-work-detail	https://api.openalex.org/works/W2741809807	json:referenced_works	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
openalex-work-by-pmid	https://api.openalex.org/works/pmid:29456894	json:referenced_works	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
openalex-author-detail	https://api.openalex.org/authors/A5023888391	json:counts_by_year	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
openalex-source-detail	https://api.openalex.org/sources/S137773608	json:counts_by_year	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-study-detail	https://clinicaltrials.gov/api/v2/studies/NCT04368728	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-study-full-sections	https://clinicaltrials.gov/api/v2/studies/NCT04368728?fields=ProtocolSection,ResultsSection,DerivedSection,HasResults	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-studies-by-ids	https://clinicaltrials.gov/api/v2/studies?filter.ids=NCT04368728,NCT00001372&fields=NCTId,BriefTitle,OverallStatus	json:studies	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-studies-with-results	https://clinicaltrials.gov/api/v2/studies?query.term=AREA%5BHasResults%5Dtrue&pageSize=10&sort=LastUpdatePostDate:desc	json:studies	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-studies-by-location-fields	https://clinicaltrials.gov/api/v2/studies?query.locn=Kyoto&pageSize=10&fields=NCTId,LocationFacility,LocationCity,LeadSponsorName	json:studies	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-stats-field-sizes	https://clinicaltrials.gov/api/v2/stats/field/sizes	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-stats-enum-values	https://clinicaltrials.gov/api/v2/stats/field/values?types=ENUM	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
clinicaltrials-version	https://clinicaltrials.gov/api/v2/version	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-work-agency	https://api.crossref.org/works/10.1038/nature12373/agency	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-funder-detail	https://api.crossref.org/funders/501100001691	json:message.tokens	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-works-funder-filter	https://api.crossref.org/works?filter=funder:10.13039/501100001691&rows=5	json:message.items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-member-detail	https://api.crossref.org/members/78	json:message.names	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-member-works	https://api.crossref.org/members/78/works?rows=10	json:message.items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-prefix-detail	https://api.crossref.org/prefixes/10.1038	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
crossref-works-by-orcid	https://api.crossref.org/works?filter=orcid:0000-0001-6187-6610&rows=10	json:message.items	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
datacite-doi-detail	https://api.datacite.org/dois/10.15468/dl.tef68s	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
datacite-provider-detail	https://api.datacite.org/providers/acjp	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
datacite-client-detail	https://api.datacite.org/clients/gesis.gesis	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
gleif-lei-managing-lou	https://api.gleif.org/api/v1/lei-records/5493001KJTIIGC8Y1R12/managing-lou	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
gleif-lei-direct-parent-relationship	https://api.gleif.org/api/v1/lei-records/5493001KJTIIGC8Y1R12/direct-parent-relationship	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
gleif-fuzzycompletions	https://api.gleif.org/api/v1/fuzzycompletions?field=entity.legalName&q=Toyota	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
gleif-autocompletions	https://api.gleif.org/api/v1/autocompletions?field=fulltext&q=Toyota	json:data	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ncbi-elink-pubmed-pmc	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&db=pmc&id=29456894&retmode=json	json:linksets	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
ncbi-esummary-gene	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=gene&id=672&retmode=json	json:result.uids	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
europepmc-annotations	https://www.ebi.ac.uk/europepmc/annotations_api/annotationsByArticleIds?articleIds=MED:29456894&format=JSON	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
opencitations-index-citations	https://api.opencitations.net/index/v2/citations/doi:10.7717/peerj.4375	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
opencitations-index-references	https://api.opencitations.net/index/v2/references/doi:10.7717/peerj.4375	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
opencitations-citation-count	https://api.opencitations.net/index/v2/citation-count/doi:10.7717/peerj.4375	csv	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
openaire-legacy-publications-by-doi	https://api.openaire.eu/search/publications?doi=10.7717/peerj.4375&format=json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
hal-ref-author	https://api.archives-ouvertes.fr/ref/author/?q=Priem&wt=json&rows=10	json:response.docs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
hal-ref-structure	https://api.archives-ouvertes.fr/ref/structure/?q=Kyoto&wt=json&rows=10	json:response.docs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
hal-ref-anrproject	https://api.archives-ouvertes.fr/ref/anrproject/?q=*&wt=json&rows=10	json:response.docs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
hal-ref-europeanproject	https://api.archives-ouvertes.fr/ref/europeanproject/?q=*&wt=json&rows=10	json:response.docs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
hal-document-detail	https://api.archives-ouvertes.fr/search/?q=docid:1000000&wt=json&fl=*	json:response.docs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
theses-fr-these-detail	https://theses.fr/api/v1/theses/these/2023UPASP027	json:mapSujets.fr	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
theses-fr-personne-detail	https://theses.fr/api/v1/personnes/personne/113403755	json:mots_cles.fr	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
idref-id-crosswalk	https://www.idref.fr/services/idref2id/081530307	json:sudoc	-1	0	collector errored
idref-record-json	https://www.idref.fr/081530307.json	json:record.datafield	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
cinii-crid-detail	https://cir.nii.ac.jp/crid/1390282679433021440.json	json:productIdentifier	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
littlesis-entity-detail	https://littlesis.org/api/entities/1	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
wikidata-entitydata-json	https://www.wikidata.org/wiki/Special:EntityData/Q336264.json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-assessments	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20assessments%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-permits	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20permits%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-violations	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20violations%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-case-investigations	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20case_investigations%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-appeals	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20appeals%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-li-com-act-licenses	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20li_com_act_licenses%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-incidents	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20incidents_part1_part2%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-tax-delinquencies	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20real_estate_tax_delinquencies%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-imminently-dangerous	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20imm_dang%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-phl-carto-unsafe	https://phl.carto.com/api/v2/sql?q=SELECT%20*%20FROM%20unsafe%20LIMIT%205	json:rows	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-ma-ocpf-swagger	https://api.ocpf.us/swagger/v1/swagger.json	json-object	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-ma-ocpf-reports-log	https://api.ocpf.us/reports/log	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-ma-ocpf-base-report-types	https://api.ocpf.us/reports/baseReportTypes/15021	json-array	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-assessor-search	https://portal.assessor.lacounty.gov/api/search?search=1234%20main	json:Parcels	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-assessor-parceldetail	https://portal.assessor.lacounty.gov/api/parceldetail?ain=2516018019	json:Parcel.SubParts	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-assessor-ownership-history	https://portal.assessor.lacounty.gov/api/parcel_ownershiphistory?ain=2516018019	json:Parcel_OwnershipHistory	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-assessor-assessment-history	https://portal.assessor.lacounty.gov/api/parcel_assessmenthistory?ain=2516018019	json:Parcel_AssessmentHistory	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-assessor-parcel-change	https://portal.assessor.lacounty.gov/api/parcel_parcelchange?ain=2516018019	json:Parcel_ChangeHistory	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-nyc-justfix-wow-portfolio	https://api.justfix.org/api/address?block=02472&lot=0001&borough=2	json:addrs	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-nyc-justfix-wow-buildinginfo	https://api.justfix.org/api/address/buildinginfo?bbl=3016200001	json:result	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-nyc-justfix-wow-indicatorhistory	https://api.justfix.org/api/address/indicatorhistory?bbl=2024720001	json:result	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-nyc-justfix-wow-aggregate	https://api.justfix.org/api/address/aggregate?bbl=3016200001	json:result	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-nyc-justfix-dataset-tracker	https://api.justfix.org/api/dataset/tracker	json:result	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-dc-citizenatlas-findlocation	https://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation2?str=1600+Pennsylvania+Ave+NW&f=json	json:returnCDDataSet.Address Return Codes	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-dc-citizenatlas-ssl-from-aid	https://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findSSLFromAID2?AID=293211&f=json	json:returnDataset.Table1	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-dc-citizenatlas-addr-from-ssl	https://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findAddFromSSL2?Square=0187&Lot=0800&Suffix=S&f=json	json:returnDataset.Table1	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-lacounty-arcgis-services	https://public.gis.lacounty.gov/public/rest/services?f=json	json:folders	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-kingcounty-arcgis-services	https://gismaps.kingcounty.gov/arcgis/rest/services?f=json	json:folders	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-austin-arcgis-services	https://maps.austintexas.gov/arcgis/rest/services?f=json	json:folders	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-tceq-arcgis-services	https://gisweb.tceq.texas.gov/arcgis/rest/services?f=json	json:folders	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
us-fldep-arcgis-services	https://ca.dep.state.fl.us/arcgis/rest/services?f=json	json:folders	0	0	fetched and parsed, but the generic parser produced no intel row (usually: the auto-detected array path points at metadata, or the records carry neither a label nor an id)
